Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,Car Age,car_company,car_model,car_new_name
4477,Maruti Celerio ZXI,2015,400000,60000,Central,Texas,Wichita Falls,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5,N,10,Maruti,Celerio,ZXI
4478,Mahindra Thar CRDe,2018,900000,35000,Central,Texas,Weslaco,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,247Nm@ 1800-2000rpm,6,N,7,Mahindra,Thar,CRDe
4479,Mahindra Scorpio 1.99 S4,2015,800000,70000,Central,Texas,Weslaco,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,280Nm@ 1800-2800rpm,7,N,10,Mahindra,Scorpio,1.99 S4
4480,Hyundai EON Era Plus,2015,250999,43000,Central,Texas,Weslaco,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,N,10,Hyundai,EON,Era Plus
4481,Tata Manza Aqua Safire,2011,250000,110000,Central,Texas,Weslaco,Petrol,Individual,Manual,Second Owner,15.0,1368.0,90.0,116Nm@ 4750rpm,5,N,14,Tata,Manza,Aqua Safire
4482,Fiat Punto 1.2 Active,2009,100000,100000,Central,Texas,Weslaco,Petrol,Individual,Manual,Second Owner,15.7,1172.0,67.0,96Nm@ 2500rpm,5,N,16,Fiat,Punto,1.2 Active
4483,Maruti Swift VXI Optional,2016,450000,64000,Central,Texas,Wichita Falls,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113Nm@ 4200rpm,5,N,9,Maruti,Swift,VXI Optional
4484,Renault Duster 85PS Diesel STD,2017,575000,96000,Central,Minnesota,Oakdale,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,200Nm@ 1750rpm,5,N,8,Renault,Duster,85PS Diesel STD
4485,Renault Duster 85PS Diesel RxL Optional,2013,400000,96000,Central,Minnesota,Oakdale,Diesel,Individual,Manual,First Owner,20.46,1461.0,83.8,200Nm@ 1900rpm,5,N,12,Renault,Duster,85PS Diesel RxL Optional
4486,Maruti Celerio X ZXI BSIV,2019,480000,7600,Central,Minnesota,Oakdale,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,90Nm@ 3500rpm,5,N,6,Maruti,Celerio,X ZXI BSIV
4487,Maruti Celerio X ZXI BSIV,2019,490000,7000,Central,Minnesota,Moorhead,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,90Nm@ 3500rpm,5,N,6,Maruti,Celerio,X ZXI BSIV
4488,Tata Indigo LX,2007,150000,120000,Central,Minnesota,Moorhead,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,"13.5@ 2,500(kgm@ rpm)",5,N,18,Tata,Indigo,LX
4489,Tata Bolt Quadrajet XM,2017,600000,50000,Central,Minnesota,Oakdale,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,190Nm@ 1750-3000rpm,5,N,8,Tata,Bolt,Quadrajet XM
4490,Hyundai Xcent 1.1 CRDi SX Option,2015,500000,50000,Central,Minnesota,Oakdale,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,180.4Nm@ 1750-2500rpm,5,N,10,Hyundai,Xcent,1.1 CRDi SX Option
4491,Tata Zest Quadrajet 1.3 Anniversary Edition,2015,425000,80000,Central,Minnesota,Oakdale,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,200Nm@ 1750-3000rpm,5,N,10,Tata,Zest,Quadrajet 1.3 Anniversary Edition
4492,Hyundai Accent DLS,2003,108000,200000,Central,Michigan,Southgate,Diesel,Individual,Manual,Second Owner,13.1,1493.0,82.0,187Nm@ 2500rpm,5,N,22,Hyundai,Accent,DLS
4493,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015,1030000,190000,West,Colorado,Pueblo West,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,7,N,10,Toyota,Innova,2.5 ZX Diesel 7 Seater BSIII
4494,Maruti Wagon R VXI Optional,2015,360000,34000,West,Colorado,Pueblo,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,N,10,Maruti,Wagon,R VXI Optional
4495,Volkswagen Polo Petrol Comfortline 1.2L,2012,290000,80000,West,Colorado,Pueblo,Petrol,Individual,Manual,Second Owner,16.47,1198.0,73.9,110Nm@ 3750rpm,5,N,13,Volkswagen,Polo,Petrol Comfortline 1.2L
4496,Maruti Swift VDI,2011,400000,72000,West,Colorado,Pueblo West,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5,N,14,Maruti,Swift,VDI
4497,Maruti Esteem DI,2003,70000,20000,West,Colorado,Pueblo West,Diesel,Individual,Manual,First Owner,15.9,1527.0,57.0,96Nm@ 2500rpm,5,N,22,Maruti,Esteem,DI
4498,Tata Sumo CX,2012,320000,70000,West,Colorado,Pueblo West,Diesel,Individual,Manual,Second Owner,15.3,2956.0,83.8,250Nm@ 1000-2000rpm,7,N,13,Tata,Sumo,CX
4499,Ford EcoSport 1.5 Diesel Titanium BSIV,2019,975000,30000,West,Colorado,Pueblo West,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5,N,6,Ford,EcoSport,1.5 Diesel Titanium BSIV
4500,Honda City i-VTEC CVT ZX,2019,1227000,5000,Central,Michigan,Southgate,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.6,145Nm@ 4600rpm,5,N,6,Honda,City,i-VTEC CVT ZX
4501,Hyundai Verna 1.6 SX CRDi (O),2014,755000,29340,Central,Michigan,Southgate,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5,N,11,Hyundai,Verna,1.6 SX CRDi (O)
4502,Ford Figo Diesel LXI,2011,215000,120000,Central,Michigan,Southgate,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5,N,14,Ford,Figo,Diesel LXI
4503,Toyota Innova 2.5 G4 Diesel 7-seater,2011,735000,200000,Central,Michigan,Southgate,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7,N,14,Toyota,Innova,2.5 G4 Diesel 7-seater
4504,Hyundai i10 Era,2007,190000,70000,West,Colorado,Pueblo West,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5,N,18,Hyundai,i10,Era
4505,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1365000,80800,East,New Hampshire,Dover,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,8,N,11,Toyota,Innova,2.5 VX (Diesel) 8 Seater
4506,Honda Jazz 1.2 VX i VTEC,2018,675000,24265,East,Maine,Biddeford,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,110Nm@ 4800rpm,5,N,7,Honda,Jazz,1.2 VX i VTEC
4507,Maruti Swift Dzire VDI,2014,438999,81000,East,New Jersey,Lodi,Diesel,Dealer,Manual,First Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5,N,11,Maruti,Swift,Dzire VDI
4508,Renault Lodgy Stepway 110PS RXZ 7S,2015,550000,240000,East,Massachusetts,Franklin,Diesel,Individual,Manual,First Owner,19.98,1461.0,108.5,245Nm@ 1750rpm,7,N,10,Renault,Lodgy,Stepway 110PS RXZ 7S
4509,Maruti Swift Dzire VXI,2013,409999,35000,East,Massachusetts,Lowell,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,114Nm@ 4000rpm,5,N,12,Maruti,Swift,Dzire VXI
4510,Renault KWID RXT Optional,2019,350000,15000,East,New Jersey,Nutley,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,N,6,Renault,KWID,RXT Optional
4511,Chevrolet Beat Diesel,2012,135000,49000,East,Connecticut,New Haven,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,150Nm@ 1750rpm,5,N,13,Chevrolet,Beat,Diesel
4512,Toyota Innova Crysta 2.4 GX MT 8S BSIV,2016,1490000,56900,East,Massachusetts,Sharon,Diesel,Individual,Manual,Second Owner,13.68,2393.0,147.8,343Nm@ 1400-2800rpm,8,N,9,Toyota,Innova,Crysta 2.4 GX MT 8S BSIV
4513,Maruti Swift VDI BSIV,2014,520000,70000,East,Rhode Island,Woonsocket,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5,N,11,Maruti,Swift,VDI BSIV
4514,Maruti Swift Dzire VDi,2010,315000,180000,East,New Jersey,Woodbridge,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,N,15,Maruti,Swift,Dzire VDi
4515,Maruti A-Star Lxi,2010,235000,50000,East,New Jersey,Ewing,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,90Nm@ 3500rpm,5,N,15,Maruti,A-Star,Lxi
4516,Hyundai Accent GLE,2005,80500,50000,East,Maine,Biddeford,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,"12.5@ 3,500(kgm@ rpm)",5,N,20,Hyundai,Accent,GLE
4517,Maruti Ritz VDi,2013,375000,88200,East,New Jersey,Perth Amboy,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,190Nm@ 2000rpm,5,N,12,Maruti,Ritz,VDi
4518,Maruti Swift VXi BSIV,2006,189000,93000,East,Maine,Bangor,Petrol,Individual,Manual,Second Owner,16.1,1197.0,85.0,"113Nm@ 4,500rpm",5,N,19,Maruti,Swift,VXi BSIV
4519,Honda Amaze E Option i-DTEC,2017,550000,120000,East,Massachusetts,Marlborough,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5,N,8,Honda,Amaze,E Option i-DTEC
4520,Ford Fiesta EXi 1.4 TDCi Ltd,2011,260000,110000,West,California,Stockton,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5,N,14,Ford,Fiesta,EXi 1.4 TDCi Ltd
4521,Maruti Swift Dzire AMT ZDI,2016,650000,50000,East,New Hampshire,Portsmouth,Diesel,Individual,Automatic,Second Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,N,9,Maruti,Swift,Dzire AMT ZDI
4522,Maruti Swift Dzire VDI,2013,480000,80000,East,Vermont,Burlington,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5,N,12,Maruti,Swift,Dzire VDI
4523,Hyundai i20 Asta Option 1.4 CRDi,2016,700000,40000,East,Maine,Augusta,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,N,9,Hyundai,i20,Asta Option 1.4 CRDi
4524,Maruti Ertiga VDI,2015,650000,110000,East,Massachusetts,Attleboro,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,200Nm@ 1750rpm,7,N,10,Maruti,Ertiga,VDI
4525,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2015,1300000,48000,East,Connecticut,Cheshire,Diesel,Individual,Manual,Second Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,N,10,Hyundai,Creta,1.6 CRDi SX Plus Dual Tone
4526,Volkswagen Jetta 2.0L TDI Highline AT,2016,1350000,97000,East,Massachusetts,Haverhill,Diesel,Individual,Automatic,First Owner,16.96,1968.0,138.03,320Nm@ 1750-2500rpm,5,N,9,Volkswagen,Jetta,2.0L TDI Highline AT
4527,Volkswagen Vento 1.5 TDI Highline AT,2016,1000000,60000,West,California,Stockton,Diesel,Individual,Automatic,First Owner,22.15,1498.0,108.6,250Nm@ 1500-3000rpm,5,N,9,Volkswagen,Vento,1.5 TDI Highline AT
4528,Mercedes-Benz M-Class ML 350 4Matic,2011,1700000,110000,West,California,Stockton,Diesel,Individual,Automatic,Third Owner,0.0,2987.0,165.0,510@ 1600-2400,5,N,14,Mercedes-Benz,M-Class,ML 350 4Matic
4529,Toyota Yaris V CVT BSIV,2018,1080000,12800,East,Maine,Saco,Petrol,Individual,Automatic,First Owner,17.8,1496.0,105.5,140Nm@ 4200rpm,5,N,7,Toyota,Yaris,V CVT BSIV
4530,Hyundai EON D Lite,2012,170000,40000,East,Massachusetts,Attleboro,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,N,13,Hyundai,EON,D Lite
4531,Maruti Swift DDiS VDI,2017,610000,49000,Central,Kansas,Liberal,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5,N,8,Maruti,Swift,DDiS VDI
4532,Maruti Ritz VXi,2014,350000,25000,Central,Kansas,Liberal,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,114Nm@ 4000rpm,5,N,11,Maruti,Ritz,VXi
4533,Maruti Alto 800 LXI,2016,260000,65000,Central,Kansas,Liberal,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,N,9,Maruti,Alto,800 LXI
4534,Fiat Linea 1.3 Multijet Emotion,2015,700000,20000,Central,Kansas,Liberal,Diesel,Individual,Manual,First Owner,20.4,1248.0,91.7,209Nm@ 2000rpm,5,N,10,Fiat,Linea,1.3 Multijet Emotion
4535,Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,2018,678000,17000,South,Virginia,Harrisonburg,Petrol,Individual,Manual,First Owner,18.78,999.0,75.0,95Nm@ 3000-4300rpm,5,N,7,Volkswagen,Polo,2015-2019 1.0 MPI Highline Plus
4536,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2015,800000,15000,South,Virginia,Harrisonburg,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,200Nm@ 1750rpm,5,N,10,Maruti,SX4,S Cross 2015-2017 DDiS 200 Zeta
4537,Toyota Etios GD,2014,400000,120000,Central,South Dakota,Brookings,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.04,170Nm@ 1800-2400rpm,5,N,11,Toyota,Etios,GD
4538,Hyundai i20 Magna,2010,300000,49000,Central,Kansas,Liberal,Petrol,Individual,Manual,First Owner,18.5,1197.0,80.0,"11.4 kgm at 4,000 rpm",5,N,15,Hyundai,i20,Magna
4539,Hyundai i20 2015-2017 Magna 1.2,2016,520000,29000,Central,South Dakota,Brookings,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,N,9,Hyundai,i20,2015-2017 Magna 1.2
4540,Nissan Terrano XV D Premium AMT,2017,850000,55000,Central,Kansas,Liberal,Diesel,Individual,Automatic,First Owner,19.61,1461.0,108.5,248Nm@ 2250rpm,5,N,8,Nissan,Terrano,XV D Premium AMT
4541,Maruti Alto K10 VXI,2015,300000,40000,Central,South Dakota,Brookings,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90Nm@ 3500rpm,5,N,10,Maruti,Alto,K10 VXI
4542,Honda City 1.5 S Inspire,2010,350000,120000,Central,South Dakota,Brookings,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5,N,15,Honda,City,1.5 S Inspire
4544,Maruti Vitara Brezza ZDi,2019,892000,10000,South,Virginia,Harrisonburg,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,N,6,Maruti,Vitara,Brezza ZDi
4545,Fiat Grande Punto Sport 90BHP,2012,285000,70000,South,Virginia,Lynchburg,Diesel,Individual,Manual,Second Owner,20.3,1248.0,92.0,209Nm@ 2000rpm,5,N,13,Fiat,Grande,Punto Sport 90BHP
4546,Hyundai i10 Magna LPG,2012,300000,60000,South,Virginia,Lynchburg,LPG,Individual,Manual,First Owner,19.2,1086.0,68.05,99.04Nm@ 4500rpm,5,N,13,Hyundai,i10,Magna LPG
4547,Maruti Ciaz VDI SHVS,2016,620000,90000,Central,South Dakota,Brookings,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5,N,9,Maruti,Ciaz,VDI SHVS
4548,Maruti Vitara Brezza ZDi,2017,750000,90000,Central,South Dakota,Brookings,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,N,8,Maruti,Vitara,Brezza ZDi
4549,Maruti Alto 800 LXI,2016,270000,35000,Central,South Dakota,Brookings,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,N,9,Maruti,Alto,800 LXI
4550,Maruti Ertiga ZDI,2014,560000,90000,South,Virginia,Lynchburg,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,200Nm@ 1750rpm,7,N,11,Maruti,Ertiga,ZDI
4551,Hyundai Santro Xing GLS,2012,300000,40000,Central,Nebraska,North Platte,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,96.1Nm@ 3000rpm,5,N,13,Hyundai,Santro,Xing GLS
4552,Hyundai Santro Xing GLS,2012,300000,40000,South,Virginia,Lynchburg,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,96.1Nm@ 3000rpm,5,N,13,Hyundai,Santro,Xing GLS
4553,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018,570000,20000,South,Florida,Coconut Creek,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5,N,7,Hyundai,Grand,i10 1.2 Kappa Sportz Dual Tone
4554,Tata Indigo CS eLX BS IV,2011,220000,80000,South,Florida,Carol City,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,140Nm@ 1800-3000rpm,5,N,14,Tata,Indigo,CS eLX BS IV
4555,Maruti SX4 Vxi BSIV,2012,260000,99000,East,Maryland,Camp Springs,Petrol,Individual,Manual,Second Owner,15.5,1586.0,103.3,145Nm@ 4100rpm,5,N,13,Maruti,SX4,Vxi BSIV
4556,Maruti Swift AMT VXI,2019,600000,7500,South,Florida,Carol City,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,N,6,Maruti,Swift,AMT VXI
4557,Tata Nano XE,2015,80000,60000,East,Maryland,Camp Springs,Petrol,Individual,Manual,First Owner,23.9,624.0,37.48,51Nm@ 4000rpm,4,N,10,Tata,Nano,XE
4558,Hyundai EON Magna Plus,2016,300000,40800,South,Florida,Carol City,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,N,9,Hyundai,EON,Magna Plus
4559,Tata Zest Revotron 1.2T XM,2015,300000,70000,South,Florida,Carol City,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5,N,10,Tata,Zest,Revotron 1.2T XM
4560,Mahindra KUV 100 mFALCON G80 K8 5str,2016,400000,100000,East,Maryland,Camp Springs,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,115Nm@ 3500-3600rpm,5,N,9,Mahindra,KUV,100 mFALCON G80 K8 5str
4561,Maruti Swift VXI BSIV,2016,550000,8588,East,Ohio,Strongsville,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,N,9,Maruti,Swift,VXI BSIV
4562,Honda City i-DTEC V,2019,1200000,40000,East,Ohio,Toledo,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,200Nm@ 1750rpm,5,N,6,Honda,City,i-DTEC V
4563,Ford Figo 1.5D Trend MT,2015,500000,60000,East,Ohio,Toledo,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5,N,10,Ford,Figo,1.5D Trend MT
4564,Maruti Esteem Vxi - BSIII,2005,93000,80000,East,Ohio,Stow,Petrol,Individual,Manual,Third Owner,15.9,1298.0,85.0,110Nm@ 4500rpm,5,N,20,Maruti,Esteem,Vxi - BSIII
4565,Honda City i DTEC SV,2014,500000,110000,East,Ohio,Stow,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,200Nm@ 1750rpm,5,N,11,Honda,City,i DTEC SV
4566,Toyota Platinum Etios 1.4 GXD,2018,670000,150000,East,Ohio,Stow,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,170Nm@ 1800-2400rpm,5,N,7,Toyota,Platinum,Etios 1.4 GXD
4567,Toyota Innova 2.5 VX 7 STR,2012,750000,120000,East,Ohio,Stow,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7,N,13,Toyota,Innova,2.5 VX 7 STR
4568,Maruti Alto K10 VXI,2017,370000,30000,East,Ohio,Strongsville,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90Nm@ 3500rpm,5,N,8,Maruti,Alto,K10 VXI
4569,Maruti 800 Std,2012,100000,70000,East,Ohio,Stow,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4,N,13,Maruti,800,Std
4570,Hyundai i10 Sportz 1.1L,2016,425000,50000,East,Ohio,Strongsville,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5,N,9,Hyundai,i10,Sportz 1.1L
4571,Toyota Innova 2.5 V Diesel 8-seater,2006,370000,305000,East,Ohio,Toledo,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8,N,19,Toyota,Innova,2.5 V Diesel 8-seater
4573,Tata New Safari DICOR 2.2 EX 4x2,2009,229999,212000,East,Ohio,Stow,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,320Nm@ 1700-2700rpm,7,N,16,Tata,New,Safari DICOR 2.2 EX 4x2
4574,Maruti Ertiga SHVS VDI,2016,850000,35000,East,Ohio,Stow,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,200Nm@ 1750rpm,7,N,9,Maruti,Ertiga,SHVS VDI
4575,Mahindra Verito 1.5 D4 BSIV,2018,750000,22000,East,Ohio,Toledo,Diesel,Individual,Manual,First Owner,21.03,1461.0,65.0,160Nm@ 2000rpm,5,N,7,Mahindra,Verito,1.5 D4 BSIV
4576,Tata Winger Deluxe - Flat Roof (Non-AC),2010,235000,50000,East,Ohio,Toledo,Diesel,Individual,Manual,First Owner,10.71,1948.0,90.0,190Nm@ 2000-3000rpm,14,N,15,Tata,Winger,Deluxe - Flat Roof (Non-AC)
4577,Honda WR-V i-DTEC S,2017,700000,70000,East,Ohio,Strongsville,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,200Nm@ 1750rpm,5,N,8,Honda,WR-V,i-DTEC S
4578,Hyundai Grand i10 CRDi Magna,2016,480000,56000,East,Ohio,Strongsville,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5,N,9,Hyundai,Grand,i10 CRDi Magna
4579,Tata Zest Quadrajet 1.3 75PS XM,2016,475000,50000,East,Ohio,Strongsville,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,190Nm@ 1750-3000rpm,5,N,9,Tata,Zest,Quadrajet 1.3 75PS XM
4580,Skoda Rapid 1.5 TDI Ambition,2015,610000,120000,East,Ohio,Toledo,Diesel,Individual,Manual,First Owner,21.14,1498.0,103.52,250Nm@ 1500-2500rpm,5,N,10,Skoda,Rapid,1.5 TDI Ambition
4581,Toyota Innova 2.5 G4 Diesel 8-seater,2011,650000,120000,South,Georgia,Gainesville,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8,N,14,Toyota,Innova,2.5 G4 Diesel 8-seater
4582,Honda WR-V i-DTEC S,2017,800000,70000,South,Georgia,Gainesville,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,200Nm@ 1750rpm,5,N,8,Honda,WR-V,i-DTEC S
4583,Tata New Safari DICOR 2.2 EX 4x2,2015,520000,120000,South,Georgia,Gainesville,Diesel,Individual,Manual,First Owner,11.57,2179.0,138.1,320Nm@ 1700-2700rpm,7,N,10,Tata,New,Safari DICOR 2.2 EX 4x2
4584,Tata Indica V2 eLS,2014,160000,90000,South,Georgia,Gainesville,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,140Nm@ 1800-3000rpm,5,N,11,Tata,Indica,V2 eLS
4585,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,1000000,70000,South,Georgia,Woodstock,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,200Nm@ 1750rpm,5,N,7,Maruti,S-Cross,2017-2020 Zeta DDiS 200 SH
4586,Maruti Ertiga VDI,2015,700000,120000,South,Georgia,Woodstock,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,200Nm@ 1750rpm,7,N,10,Maruti,Ertiga,VDI
4587,Honda Amaze S i-DTEC,2017,590000,70000,South,Georgia,Woodstock,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5,N,8,Honda,Amaze,S i-DTEC
4588,Maruti Wagon R VXI,2002,140000,80000,South,Georgia,Woodstock,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,N,23,Maruti,Wagon,R VXI
4589,Mahindra TUV 300 mHAWK100 T8,2017,725000,100000,South,Georgia,Woodstock,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7,N,8,Mahindra,TUV,300 mHAWK100 T8
4590,Toyota Innova Crysta 2.4 ZX MT BSIV,2017,1680000,157000,Central,Missouri,Wentzville,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,343Nm@ 1400-2800rpm,7,N,8,Toyota,Innova,Crysta 2.4 ZX MT BSIV
4591,Maruti Swift Dzire VDI,2015,550000,50000,South,Georgia,Woodstock,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,N,10,Maruti,Swift,Dzire VDI
4592,Maruti Ritz VDi,2012,240000,90000,Central,Missouri,Wentzville,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,190Nm@ 2000rpm,5,N,13,Maruti,Ritz,VDi
4593,Chevrolet Captiva 2.2 LT,2013,667000,65000,Central,Missouri,Wentzville,Diesel,Individual,Manual,First Owner,14.6,2231.0,184.0,424Nm@ 2000rpm,7,N,12,Chevrolet,Captiva,2.2 LT
4594,Honda Jazz 1.5 S i DTEC,2017,670000,50000,Central,Missouri,Wentzville,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,200Nm@ 1750rpm,5,N,8,Honda,Jazz,1.5 S i DTEC
4595,Maruti Swift Dzire VDI,2015,550000,110000,West,Montana,Billings,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,N,10,Maruti,Swift,Dzire VDI
4596,Maruti Celerio ZXI,2015,400000,30000,West,Montana,Billings,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5,N,10,Maruti,Celerio,ZXI
4597,Hyundai Verna 1.6 SX,2014,545000,80000,West,Montana,Billings,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5,N,11,Hyundai,Verna,1.6 SX
4598,Maruti Ertiga LXI,2015,599000,70000,West,Montana,Billings,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,130Nm@ 4000rpm,7,N,10,Maruti,Ertiga,LXI
4599,Hyundai Creta 1.4 CRDi S,2016,725000,100000,West,Montana,Billings,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5,N,9,Hyundai,Creta,1.4 CRDi S
4600,Honda City i VTEC V,2015,525000,120000,West,Montana,Billings,Petrol,Individual,Manual,Second Owner,17.4,1497.0,117.3,145Nm@ 4600rpm,5,N,10,Honda,City,i VTEC V
